College,Topic,Count,URL,TopicForAuthors,first_Author,URL_forAuthor1,second_Author,URL_forAuthor2,third_Author,URL_forAuthor3
Lee College of Engineering,transmission equipment,1,https:\/\/pages.charlotte.edu\/connections\/links\/transmission-equipment\/,distribution system operation,Valentina Cecchi,https://pages.charlotte.edu/connections/people/vcecchi/,,,,
Lee College of Engineering,arc-flash hazard,1,https:\/\/pages.charlotte.edu\/connections\/links\/arc-flash-hazard\/,distribution system planning,Valentina Cecchi,https://pages.charlotte.edu/connections/people/vcecchi/,,,,
Lee College of Engineering,distribution optimization,1,https:\/\/pages.charlotte.edu\/connections\/links\/distribution-optimization\/,electric power line modeling,Valentina Cecchi,https://pages.charlotte.edu/connections/people/vcecchi/,,,,
Lee College of Engineering,power systems transients,1,https:\/\/pages.charlotte.edu\/connections\/links\/power-systems-transients\/,high performance systems,Ronald Sass,https://pages.charlotte.edu/connections/people/rsass/,,,,
Lee College of Engineering,power devices simulation,1,https:\/\/pages.charlotte.edu\/connections\/links\/power-devices-simulation\/,transmission system design,,,,,,
Lee College of Engineering,smart grid functions,1,https:\/\/pages.charlotte.edu\/connections\/links\/smart-grid-functions\/,substation equipment,Bienvenido Rodriguez-Medina,https://pages.charlotte.edu/connections/people/brodri17/,,,,
Lee College of Engineering,power devices,1,https:\/\/pages.charlotte.edu\/connections\/links\/power-devices\/,transmission equipment,Bienvenido Rodriguez-Medina,https://pages.charlotte.edu/connections/people/brodri17/,,,,
Lee College of Engineering,power devices mathematical modeling,1,https:\/\/pages.charlotte.edu\/connections\/links\/power-devices-mathematical-modeling\/,arc-flash hazard,,,,,,
Lee College of Engineering,distribution system design,1,https:\/\/pages.charlotte.edu\/connections\/links\/distribution-system-design\/,distribution optimization,,,,,,
Lee College of Engineering,dynamic analyses,1,https:\/\/pages.charlotte.edu\/connections\/links\/dynamic-analyses\/,power systems transients,Bienvenido Rodriguez-Medina,https://pages.charlotte.edu/connections/people/brodri17/,,,,
Lee College of Engineering,nuclear power plant technology,1,https:\/\/pages.charlotte.edu\/connections\/links\/nuclear-power-plant-technology\/,power devices simulation,Bienvenido Rodriguez-Medina,https://pages.charlotte.edu/connections/people/brodri17/,,,,
Lee College of Engineering,power system stability,1,https:\/\/pages.charlotte.edu\/connections\/links\/power-system-stability\/,smart grid functions,Sukumar Kamalasadan,https://pages.charlotte.edu/connections/people/skamalas/,,,,
Lee College of Engineering,power system transient,1,https:\/\/pages.charlotte.edu\/connections\/links\/power-system-transient\/,power devices,Bienvenido Rodriguez-Medina,https://pages.charlotte.edu/connections/people/brodri17/,,,,
Lee College of Engineering,transmission optimization,1,https:\/\/pages.charlotte.edu\/connections\/links\/transmission-optimization\/,power devices mathematical modeling,Bienvenido Rodriguez-Medina,https://pages.charlotte.edu/connections/people/brodri17/,,,,
Lee College of Engineering,equipment aging,1,https:\/\/pages.charlotte.edu\/connections\/links\/equipment-aging\/,distribution system design,,,,,,
Lee College of Engineering,energy infrastructure renewal,1,https:\/\/pages.charlotte.edu\/connections\/links\/energy-infrastructure-renewal\/,dynamic analyses,,,,,,
Lee College of Engineering,dynamic modeling,1,https:\/\/pages.charlotte.edu\/connections\/links\/dynamic-modeling\/,nuclear power plant technology,,,,,,
Lee College of Engineering,electrical distribution system design,1,https:\/\/pages.charlotte.edu\/connections\/links\/electrical-distribution-system-design\/,power system stability,,,,,,
Lee College of Engineering,electrical generation system design,1,https:\/\/pages.charlotte.edu\/connections\/links\/electrical-generation-system-design\/,power system transient,,,,,,
Lee College of Engineering,laboratory experience development,1,https:\/\/pages.charlotte.edu\/connections\/links\/laboratory-experience-development\/,transmission optimization,,,,,,
Lee College of Engineering,smart grid control,1,https:\/\/pages.charlotte.edu\/connections\/links\/smart-grid-control\/,equipment aging,,,,,,
Lee College of Engineering,bridge management systems,1,https:\/\/pages.charlotte.edu\/connections\/links\/bridge-management-systems\/,energy infrastructure renewal,,,,,,
Lee College of Engineering,cement durability,1,https:\/\/pages.charlotte.edu\/connections\/links\/cement-durability\/,dynamic modeling,,,,,,
Lee College of Engineering,cement mixture design,1,https:\/\/pages.charlotte.edu\/connections\/links\/cement-mixture-design\/,electrical distribution system design,,,,,,
Lee College of Engineering,cement optimizing materials,1,https:\/\/pages.charlotte.edu\/connections\/links\/cement-optimizing-materials\/,electrical generation system design,,,,,,
Lee College of Engineering,technological literacy,1,https:\/\/pages.charlotte.edu\/connections\/links\/technological-literacy\/,laboratory experience development,Bienvenido Rodriguez-Medina,https://pages.charlotte.edu/connections/people/brodri17/,,,,
Lee College of Engineering,energy conservation,1,https:\/\/pages.charlotte.edu\/connections\/links\/energy-conservation\/,smart grid control,Sukumar Kamalasadan,https://pages.charlotte.edu/connections/people/skamalas/,,,,
Lee College of Engineering,engineering decision making,1,https:\/\/pages.charlotte.edu\/connections\/links\/engineering-decision-making\/,bridge management systems,Tara Cavalline,https://pages.charlotte.edu/connections/people/tlcavall/,,,,
Lee College of Engineering,sensors conditioning,1,https:\/\/pages.charlotte.edu\/connections\/links\/sensors-conditioning\/,cement durability,Tara Cavalline,https://pages.charlotte.edu/connections/people/tlcavall/,,,,
Lee College of Engineering,signal conditioning,1,https:\/\/pages.charlotte.edu\/connections\/links\/signal-conditioning\/,cement mixture design,Tara Cavalline,https://pages.charlotte.edu/connections/people/tlcavall/,,,,
Lee College of Engineering,building envelope systems,1,https:\/\/pages.charlotte.edu\/connections\/links\/building-envelope-systems\/,cement optimizing materials,Tara Cavalline,https://pages.charlotte.edu/connections/people/tlcavall/,,,,
Lee College of Engineering,cement service life,1,https:\/\/pages.charlotte.edu\/connections\/links\/cement-service-life\/,technological literacy,,,,,,
Lee College of Engineering,cementitious materials,1,https:\/\/pages.charlotte.edu\/connections\/links\/cementitious-materials\/,energy conservation,,,,,,
Lee College of Engineering,parametric modeling,1,https:\/\/pages.charlotte.edu\/connections\/links\/parametric-modeling\/,engineering decision making,Simon Hsiang,https://pages.charlotte.edu/connections/people/shsiang1/,,,,
Lee College of Engineering,parametric visualization,1,https:\/\/pages.charlotte.edu\/connections\/links\/parametric-visualization\/,sensors conditioning,Aidan Browne,https://pages.charlotte.edu/connections/people/abrowne5/,,,,
Lee College of Engineering,design and construction integration,1,https:\/\/pages.charlotte.edu\/connections\/links\/design-and-construction-integration\/,signal conditioning,Aidan Browne,https://pages.charlotte.edu/connections/people/abrowne5/,,,,
Lee College of Engineering,public works projects,1,https:\/\/pages.charlotte.edu\/connections\/links\/public-works-projects\/,building envelope systems,,,,,,
Lee College of Engineering,accelerated bridge construction,1,https:\/\/pages.charlotte.edu\/connections\/links\/accelerated-bridge-construction\/,cement service life,Tara Cavalline,https://pages.charlotte.edu/connections/people/tlcavall/,,,,
Lee College of Engineering,sustainable construction materials,1,https:\/\/pages.charlotte.edu\/connections\/links\/sustainable-construction-materials\/,cementitious materials,Tara Cavalline,https://pages.charlotte.edu/connections/people/tlcavall/,,,,
Lee College of Engineering,concrete infrastructure performance concrete construction quality assurance,1,https:\/\/pages.charlotte.edu\/connections\/links\/concrete-infrastructure-performance-concrete-construction-quality-assurance\/,parametric modeling,Dong Chen,https://pages.charlotte.edu/connections/people/dchen9/,,,,
Lee College of Engineering,masonry materials,1,https:\/\/pages.charlotte.edu\/connections\/links\/masonry-materials\/,parametric visualization,Dong Chen,https://pages.charlotte.edu/connections/people/dchen9/,,,,
Lee College of Engineering,cognitive engineering,1,https:\/\/pages.charlotte.edu\/connections\/links\/cognitive-engineering\/,design and construction integration,,,,,,
Lee College of Engineering,portland cement concrete,1,https:\/\/pages.charlotte.edu\/connections\/links\/portland-cement-concrete\/,public works projects,,,,,,
Lee College of Engineering,medical diagnostics,1,https:\/\/pages.charlotte.edu\/connections\/links\/medical-diagnostics\/,accelerated bridge construction,Dong Chen,https://pages.charlotte.edu/connections/people/dchen9/,,,,
Lee College of Engineering,medical devices,1,https:\/\/pages.charlotte.edu\/connections\/links\/medical-devices\/,sustainable construction materials,Tara Cavalline,https://pages.charlotte.edu/connections/people/tlcavall/,,,,
Lee College of Engineering,inorganic-organic hybrids,1,https:\/\/pages.charlotte.edu\/connections\/links\/inorganic-organic-hybrids\/,concrete infrastructure performance concrete construction quality assurance,Tara Cavalline,https://pages.charlotte.edu/connections/people/tlcavall/,,,,
Lee College of Engineering,Optical spectroscopy,1,https:\/\/pages.charlotte.edu\/connections\/links\/optical-spectroscopy\/,masonry materials,Tara Cavalline,https://pages.charlotte.edu/connections/people/tlcavall/,,,,
Lee College of Engineering,semiconductor alloys,1,https:\/\/pages.charlotte.edu\/connections\/links\/semiconductor-alloys\/,cognitive engineering,Simon Hsiang,https://pages.charlotte.edu/connections/people/shsiang1/,,,,
Lee College of Engineering,semiconductor superlattices,1,https:\/\/pages.charlotte.edu\/connections\/links\/semiconductor-superlattices\/,portland cement concrete,Tara Cavalline,https://pages.charlotte.edu/connections/people/tlcavall/,,,,
Lee College of Engineering,electronic structure modeling,1,https:\/\/pages.charlotte.edu\/connections\/links\/electronic-structure-modeling\/,medical diagnostics,Aidan Browne,https://pages.charlotte.edu/connections/people/abrowne5/,,,,
Lee College of Engineering,electrical engineering,1,https:\/\/pages.charlotte.edu\/connections\/links\/electrical-engineering\/,medical devices,Aidan Browne,https://pages.charlotte.edu/connections/people/abrowne5/,,,,
Lee College of Engineering,mobile networks,1,https:\/\/pages.charlotte.edu\/connections\/links\/mobile-networks\/,inorganic-organic hybrids,Yong Zhang,https://pages.charlotte.edu/connections/people/yzhang47/,,,,
Lee College of Engineering,networking,1,https:\/\/pages.charlotte.edu\/connections\/links\/networking\/,Optical spectroscopy,Yong Zhang,https://pages.charlotte.edu/connections/people/yzhang47/,Irina Nesmelova,https://pages.charlotte.edu/connections/people/irina-nesmelova/,,
Lee College of Engineering,wireless networks,1,https:\/\/pages.charlotte.edu\/connections\/links\/wireless-networks\/,semiconductor alloys,Yong Zhang,https://pages.charlotte.edu/connections/people/yzhang47/,,,,
Lee College of Engineering,detector,1,https:\/\/pages.charlotte.edu\/connections\/links\/detector\/,semiconductor superlattices,Yong Zhang,https://pages.charlotte.edu/connections/people/yzhang47/,,,,
Lee College of Engineering,solid state physics,1,https:\/\/pages.charlotte.edu\/connections\/links\/solid-state-physics\/,electronic structure modeling,Yong Zhang,https://pages.charlotte.edu/connections/people/yzhang47/,,,,
Lee College of Engineering,solid-state-lighting,1,https:\/\/pages.charlotte.edu\/connections\/links\/solid-state-lighting\/,electrical engineering,Yong Zhang,https://pages.charlotte.edu/connections/people/yzhang47/,,,,
Lee College of Engineering,outcomes assessment,1,https:\/\/pages.charlotte.edu\/connections\/links\/outcomes-assessment\/,mobile networks,Jiang Xie,https://pages.charlotte.edu/connections/people/jxie1/,,,,
Lee College of Engineering,probabilistic modeling,1,https:\/\/pages.charlotte.edu\/connections\/links\/probabilistic-modeling\/,networking,Jiang Xie,https://pages.charlotte.edu/connections/people/jxie1/,,,,
Lee College of Engineering,applied energy systems,1,https:\/\/pages.charlotte.edu\/connections\/links\/applied-energy-systems\/,wireless networks,Jiang Xie,https://pages.charlotte.edu/connections/people/jxie1/,Weichao Wang,https://pages.charlotte.edu/connections/people/wwang22/,,
Lee College of Engineering,electro-mechanical systems,1,https:\/\/pages.charlotte.edu\/connections\/links\/electro-mechanical-systems\/,detector,Yong Zhang,https://pages.charlotte.edu/connections/people/yzhang47/,,,,
Lee College of Engineering,geotechnical engineering,1,https:\/\/pages.charlotte.edu\/connections\/links\/geotechnical-engineering\/,solid state physics,Yong Zhang,https://pages.charlotte.edu/connections/people/yzhang47/,,,,
Lee College of Engineering,finite element analysis,1,https:\/\/pages.charlotte.edu\/connections\/links\/finite-element-analysis\/,solid-state-lighting,Yong Zhang,https://pages.charlotte.edu/connections/people/yzhang47/,,,,
Lee College of Engineering,continuous improvement,1,https:\/\/pages.charlotte.edu\/connections\/links\/continuous-improvement\/,outcomes assessment,Anthony Brizendine,https://pages.charlotte.edu/connections/people/albrizen/,,,,
Lee College of Engineering,earth structures,1,https:\/\/pages.charlotte.edu\/connections\/links\/earth-structures\/,probabilistic modeling,Anthony Brizendine,https://pages.charlotte.edu/connections/people/albrizen/,,,,
Lee College of Engineering,educational pedagogy,1,https:\/\/pages.charlotte.edu\/connections\/links\/educational-pedagogy\/,applied energy systems,Aidan Browne,https://pages.charlotte.edu/connections/people/abrowne5/,,,,
